,True Pressure,Strain Pressure
151,-0.07698375665730027,0.005942112804852167
152,-0.07715497353717043,0.005922171124145281
153,-0.07731647812915174,0.00590250727215059
154,-0.07746804772236146,0.005883125934907595
155,-0.0776094694675579,0.005864032668657584
156,-0.07774054254085748,0.005845233967548919
157,-0.0778610800427626,0.005826737301741154
158,-0.07797091068748215,0.005808551122115633
159,-0.07806988030370499,0.005790684838360192
160,-0.07815785312463401,0.005773148780771059
161,-0.07823471288322982,0.005755954157217621
162,-0.07830036376668334,0.0057391130126522765
163,-0.07835473118336482,0.005722638188974594
164,-0.07839776217053417,0.0057065432780519
165,-0.07842942535224787,0.005690842564751097
166,-0.0784497105290518,0.005675550959952797
167,-0.0784586279902414,0.005660683919867482
168,-0.07845620757206823,0.005646257345764569
169,-0.07844249750891923,0.005632287463684156
170,-0.07841756316745267,0.005618790694420303
171,-0.07838148574869364,0.005605783530564753
172,-0.0783343610286872,0.005593282431384427
173,-0.07827629820348486,0.005581303732915228
174,-0.07820741890913682,0.005569863564548738
175,-0.07812785645871373,0.005558977767440978
176,-0.07803775523307702,0.00554866181452269
177,-0.07793727004715839,0.005538930731984614
178,-0.07782656530861722,0.005529799021590656
179,-0.07770581391987677,0.005521280586461627
180,-0.07757519603246443,0.005513388666236793
181,-0.07743489781995329,0.005506135786909486
182,-0.07728511041185833,0.005499533728279537
183,-0.0771260290830314,0.005493593511303725
184,-0.07695785271174226,0.005488325405618989
185,-0.07678078345764797,0.005483738952824257
186,-0.07659502663490657,0.005479842999830583
187,-0.07640079077996832,0.005476645740858824
188,-0.0761982878896908,0.005474154767083438
189,-0.07598773383438,0.005472377117722365
190,-0.07576934901286185,0.005471319327323732
191,-0.07554335929293651,0.0054709874735116674
192,-0.07530999720888054,0.005471387233155536
193,-0.07506950333516227,0.005472523947544593
194,-0.07482212766940673,0.00547440269099709
195,-0.07456813079041724,0.005477028340897357
196,-0.07430778464801759,0.005480405652110905
197,-0.0740413729993436,0.005484539338384062
198,-0.07376919154893948,0.005489434159538762
199,-0.0734915478210283,0.005495095009238546
200,-0.07320876079196757,0.005501526995621771
201,-0.07292116030110755,0.005508735508985226
202,-0.07262908621003678,0.0055167262750611965
203,-0.0723328872464183,0.0055255053944664265
204,-0.0720329194922216,0.005535079365398293
205,-0.07172954454778314,0.005545455082387568
206,-0.07142312744591595,0.005556639805847649
207,-0.0711140343660488,0.005568641104220677
208,-0.07080263019343565,0.005581466774812073
209,-0.07048927600183767,0.005595124749896795
210,-0.07017432652363549,0.005609622994521511
211,-0.06985812763294491,0.005624969399625089
212,-0.06954101387692674,0.005641171670575025
213,-0.06922330612413319,0.005658237212291137
214,-0.06890530942278879,0.005676173017843455
215,-0.06858731116214309,0.00569498556991657
216,-0.06826957958240391,0.0057146807578807735
217,-0.06795236261195915,0.005735263803301043
218,-0.0676358869773977,0.005756739185142356
219,-0.06732035751771427,0.005779110563069799
220,-0.06700595663433444,0.0058023807032250765
221,-0.06669284387585128,0.005826551411587705
222,-0.06638115574768635,0.005851623479660368
223,-0.06607100582751817,0.0058775966464082036
224,-0.06576248516694354,0.0059044695788524415
225,-0.06545566289779814,0.005932239873657486
226,-0.06515058699538105,0.005960904081204461
227,-0.06484728521810243,0.005990457745998211
228,-0.06454576627210225,0.006020895449796522
229,-0.06424602124000325,0.006052210848257316
230,-0.06394802527006846,0.006084396703648897
231,-0.0636517394408398,0.0061174449215079885
232,-0.06335711268770465,0.006151346594119642
233,-0.0630640837738592,0.006186092045117837
234,-0.06277258338886413,0.00622167086378642
235,-0.062482536424582694,0.0062580719179617245
236,-0.06219386434421978,0.006295283343125529
237,-0.06190648746432978,0.006333292517481944
238,-0.06162032700319023,0.006372086036875203
239,-0.06133530684936453,0.006411649698553853
240,-0.06105135507598024,0.006451968498025525
241,-0.06076840528356463,0.006493026639295165
242,-0.0604863978540416,0.006534807551610596
243,-0.06020528105459173,0.006577293900308089
244,-0.059925011805215395,0.00662046758476978
245,-0.05964555599066376,0.006664309728008309
246,-0.05936688829764891,0.006708800666826268
247,-0.059088991596087034,0.006753919947076679
248,-0.05881185598344968,0.006799646325701972
249,-0.058535477682863934,0.00684595778106981
250,-0.05825985787994217,0.006892831530759834
251,-0.05798500147298144,0.006940244053381333
252,-0.05771091575900583,0.0069881711117827745
253,-0.05743760917880508,0.007036587774019913
254,-0.05716509024893471,0.007085468425737818
255,-0.05689336668416971,0.007134786772245998
256,-0.05662244457501665,0.0071845158389558265
257,-0.05635232748492369,0.007234627983484217
258,-0.05608301544207488,0.007285094926635799
259,-0.05581450388686057,0.007335887799939069
260,-0.055546782664849664,0.007386977204234174
261,-0.05527983514076913,0.007438333276994999
262,-0.05501363746115463,0.007489925767977043
263,-0.054748157974271114,0.007541724122189659
264,-0.05448335685931914,0.007593697567000474
265,-0.054219186045818824,0.007645815196224729
266,-0.0539555894468937,0.007698046041781978
267,-0.05369250343932597,0.007750359125776532
268,-0.053429857499573755,0.007802723491139818
269,-0.053167574943413856,0.007855108216402049
270,-0.05290557374100675,0.007907482427286143
271,-0.05264376738403631,0.007959815319891934
272,-0.052382065796011124,0.00801207620235765
273,-0.05212037626729435,0.00806423454951074
274,-0.05185860436765499,0.008116260059857753
275,-0.051596654822728266,0.008168122707581629
276,-0.05133443242221619,0.00821979278589145
277,-0.05107184305168551,0.00827124093990261
278,-0.0508087948967971,0.008322438191791303
279,-0.050545199811386984,0.008373355968009701
280,-0.050280974769070785,0.00842396613911448
281,-0.05001604328456685,0.008474241074656308
282,-0.04975033676757161,0.008524153708217087
283,-0.04948379581994761,0.008573677607537463
284,-0.049216371381416435,0.008622787047858188
285,-0.04894802555680672,0.008671457089075527
286,-0.04867873203439309,0.008719663655658681
287,-0.04840847607153441,0.008767383612843542
288,-0.0481372540665128,0.008814594827526973
289,-0.04786507285024083,0.008861276200749302
290,-0.047591948893487696,0.00890740766270174
291,-0.04731790751008949,0.008952970133093046
292,-0.04704298196398296,0.00899794546124219
293,-0.04676721234464498,0.009042316360563874
294,-0.046490644180739726,0.009086066342135761
295,-0.04621332685267321,0.00912917964250675
296,-0.04593531184053992,0.009171641142055102
297,-0.04565665079106669,0.009213436277645428
298,-0.04537739339171773,0.009254550955159146
299,-0.045097585097561566,0.009294971463449323
300,-0.044817264823407074,0.009334684391263571
301,-0.04453646271376614,0.009373676551267206
302,-0.04425519801690668,0.009411934913379128
303,-0.04397347702705945,0.009449446546368395
304,-0.04369129110207495,0.009486198566692059
305,-0.04340861484545405,0.009522178093279956
306,-0.04312540456577127,0.009557372207315718
307,-0.04284159708852278,0.009591767920007334
308,-0.042557108942960914,0.00962535215109485
309,-0.0422718359085663,0.009658111715933285
310,-0.04198565290134543,0.009690033320850727
311,-0.04169841422367766,0.009721103571958553
312,-0.04140995424496349,0.009751309001502567
313,-0.04112008855198905,0.009780636112911871
314,-0.04082861552691386,0.009809071445152905
315,-0.0405353182536157,0.00983660165554984
316,-0.04023996663915161,0.009863213618641991
317,-0.03994231965643441,0.009888894537195473
318,-0.03964212767197661,0.009913632058077316
319,-0.03933913486093253,0.009937414383961238
320,-0.03903308168303789,0.009960230377166791
321,-0.03872370737392078,0.009982069659630229
322,-0.038410752425450945,0.010002922713171828
323,-0.03809396100959775,0.010022780977026517
324,-0.037773083281031,0.010041636937413848
325,-0.03744787756071975,0.010059484210557239
326,-0.03711811246976879,0.010076317623939008
327,-0.03678356903951546,0.010092133295017541
328,-0.036444042713617425,0.010106928703451586
329,-0.036099345085735535,0.010120702757211242
330,-0.03574930524496284,0.010133455853678303
331,-0.0353937706918557,0.010145189929626278
332,-0.03503260784978521,0.010155908488786218
333,-0.03466570219113653,0.010165616599352237
334,-0.03429295794953047,0.010174320862261825
335,-0.03391429739359533,0.010182029356418475
336,-0.03352965974286019,0.010188751565964887
337,-0.0331389998779099,0.010194498290149021
338,-0.03274228692956918,0.010199281532435342
339,-0.03233950271665231,0.01020311436377469
340,-0.03193063997287103,0.01020601075804078
341,-0.03151570038958419,0.010207985405298357
342,-0.031094692606392985,0.010209053514843969
343,-0.030667630291079592,0.01020923062186918
344,-0.03023453038333325,0.01020853240884843
345,-0.02979541153374024,0.010206974545086019
346,-0.029350292764797684,0.010204572540756386
347,-0.028899192361849305,0.010201341610163119
348,-0.02844212695403414,0.01019729653869271
349,-0.027979110716768243,0.010192451548072749
350,-0.02751015467535034,0.010186820160162386
351,-0.027035266180492484,0.010180415067492343
352,-0.02655444865551533,0.010173248019606923
353,-0.02606770164804116,0.010165329729130486
354,-0.025575021147453483,0.010156669800067391
355,-0.025076400143953306,0.01014727668216381
356,-0.0245718294533126,0.010137157652571484
357,-0.02406129882199376,0.010126318821548866
358,-0.023544798294118652,0.010114765159325629
359,-0.02302231981712345,0.010102500543617103
360,-0.022493859058414847,0.010089527825113468
361,-0.021959417386382615,0.010075848905781172
362,-0.021419003964431166,0.010061464828606436
363,-0.020872637911600184,0.010046375882179112
364,-0.020320350483389593,0.010030581721703976
365,-0.019762187240833506,0.010014081502303655
366,-0.019198210180575853,0.009996874019298895
367,-0.018628499755483224,0.009978957854768407
368,-0.018053156691301073,0.009960331532398328
369,-0.01747230356206192,0.009940993678585986
370,-0.0168860861491215,0.009920943183995565
371,-0.016294674565240502,0.009900179360847822
372,-0.015698263995457193,0.009878702093340958
373,-0.015097074877224587,0.00985651197845146
374,-0.014491352514432732,0.009833610455314569
375,-0.01388136628232596,0.0098099999246774
376,-0.013267408560753771,0.00978568386117957
377,-0.012649793470542736,0.009760666920315832
378,-0.012028855477970446,0.009734955043620062
379,-0.011404947912947369,0.009708555567037855
380,-0.010778441446453527,0.009681477333586704
381,-0.010149722596657085,0.009653730804664123
382,-0.009519192275609864,0.009625328160445118
383,-0.00888726427812625,0.009596283380345488
384,-0.008254363580820906,0.00956661229713763
385,-0.007620924381427155,0.009536332621783274
386,-0.006987387908925433,0.009505463939576075
387,-0.00635420009715594,0.009474027680099388
388,-0.005721809190431873,0.009442047062445263
389,-0.005090663311269755,0.00940954701614661
390,-0.004461208049038809,0.00937655408075082
391,-0.003833884185970929,0.009343096290693981
392,-0.0032091256914491134,0.009309203053714793
393,-0.0025873580533890966,0.009274905029387763
394,-0.001968996910434173,0.009240234010432863
395,-0.0013544469249643365,0.009205222807738006
396,-0.0007441009427129608,0.009169905142966164
397,-0.00013833956655565083,0.009134315553938612
398,0.00046246879464861834,0.009098489311622892
399,0.001057967475109195,0.009062462339434533
400,0.0016478108482691906,0.00902627112324409
401,0.0022316634998645335,0.008989952605376139
402,0.0028091993500151125,0.008953544065568263
403,0.003380100801178912,0.008917083000039294
404,0.003944057984005267,0.008880607011547748
405,0.0045007680293425445,0.008844153718509528
406,0.005049934179645124,0.008807760684136575
407,0.005591264639026941,0.008771465363803296
408,0.006124471185782812,0.008735305071497588
409,0.006649267589996233,0.00869931696657479
410,0.007165367878776002,0.00866353805872856
411,0.007672484553744585,0.00862800522724539
412,0.008170326937326222,0.008592755248545123
413,0.008658599800504332,0.008557824824871111
414,0.009137002338732714,0.008523250611668066
415,0.009605227558101906,0.008489069246720484
416,0.010062962139184214,0.008455317382494158
417,0.01050988670248977,0.008422031718159532
418,0.010945676280006006,0.008389249026777934
419,0.01137000091258264,0.008357006175033299
420,0.011782526470457619,0.008325340132393057
421,0.012182915804051855,0.008294287962536513
422,0.012570830236514896,0.008263886792058143
423,0.01294593134755842,0.008234173762201173
424,0.013307882950374869,0.00820518597421398
425,0.013656353101286836,0.008176960429449976
426,0.013991016001003997,0.008149533955068207
427,0.014311553766088031,0.008122943108252494
428,0.014617658130603589,0.008097224060377084
429,0.014909032123495286,0.008072412465822215
430,0.015185391743159637,0.008048543318248594
431,0.015446467669861727,0.008025650798119474
432,0.015692007061449825,0.00800376812056619
433,0.015921775410687386,0.007982927394786154
434,0.016135558356293947,0.007963159502373597
435,0.016333163296525927,0.007944493996640111
436,0.016514420658673284,0.00792695902216582
437,0.016679184749386275,0.007910581254472667
438,0.01682733421586556,0.007895385858916089
439,0.016958772190635296,0.007881396463903682
440,0.01707342614908937,0.007868635142193811
441,0.01717124744159658,0.007857122396637306
442,0.017252210451941183,0.007846877148977591
443,0.017316311386270794,0.00783791673354941
444,0.01736356673940828,0.007830256901139863
445,0.017394011513920463,0.007823911834602387
446,0.01740769731004531,0.007818894169011473
447,0.017404690409374146,0.007815215009257791
448,0.017385069922298824,0.007812883947227576
449,0.017348926021303404,0.007811909084719323
450,0.01729635824397613,0.007812297062976289
451,0.017227473825513415,0.007814053095881172
452,0.01714238608296545,0.007817181004958389
453,0.017041212964554603,0.00782168325485356
454,0.016924075848769732,0.007827560990262689
455,0.016791098572667765,0.007834814081165436
456,0.01664240662105354,0.007843441183582003
457,0.016478126408358065,0.007853439812834996
458,0.016298384613889008,0.007864806415907467
459,0.016103307636601907,0.00787753642921004
460,0.015893021326847737,0.007891624315054597
461,0.015667651085633783,0.00790706357794792
462,0.01542732229754644,0.007923846766590907
463,0.015172161059085268,0.007941965467660435
464,0.01490229522190141,0.007961410294157603
465,0.01461785576119777,0.007982170868698325
466,0.014318978417440092,0.008004235801746251
467,0.014005805497489116,0.008027592666700493
468,0.01367848769742025,0.008052227976971705
469,0.013337185871589372,0.008078127170675353
470,0.012982072763609298,0.00810527460430876
471,0.01261333471476965,0.008133653551764139
472,0.012231173303088594,0.008163246205066114
473,0.011835806846896557,0.008194033675253806
474,0.011427471721075014,0.008225995988635515
475,0.011006423443435734,0.008259112072013417
476,0.010572937526841242,0.00829335972840395
477,0.010127310135573872,0.008328715612562973
478,0.009669858550661464,0.008365155211893936
479,0.00920092140546322,0.008402652835385398
480,0.008720858710131035,0.008441181619261573
481,0.008230051721673515,0.008480713559768491
482,0.007728902605867033,0.008521219572647518
483,0.007217833736318166,0.008562669567720341
484,0.00669728655231655,0.008605032524912843
485,0.006167720059702467,0.008648276562871409
486,0.005629609149732442,0.008692368998750966
487,0.005083442881876482,0.008737276404358892
488,0.00452972278536766,0.008782964666720327
489,0.003968961167168453,0.008829399060392816
490,0.003401679351656625,0.008876544335228696
491,0.0028284057005060342,0.008924364818356022
492,0.002249673318579018,0.008972824525421612
493,0.0016660175623014334,0.00902188727564449
494,0.0010779735674978225,0.009071516805358197
495,0.00048607390338260836,0.009121676873921425
496,-0.00010915367949608512,0.009172331360160477
497,-0.0007071884779736443,0.009223444357737977
498,-0.0013075190113554652,0.009274980281685361
499,-0.0019096449256558734,0.009326903990220313
500,-0.002513078375820585,0.009379180916412048
501,-0.0031173448500915885,0.009431777199723636
502,-0.0037219836111594684,0.00948465980846577
503,-0.004326547942622508,0.00953779664917796
504,-0.00493060526450019,0.009591156662742024
505,-0.005533737037518097,0.009644709905503349
506,-0.006135538351643641,0.009698427611560624
507,-0.006735617218714407,0.00975228223364644
508,-0.007333593665479615,0.009806247462660149
509,-0.007929098631984793,0.009860298227595569
510,-0.008521772593726024,0.009914410677913309
511,-0.009111263892877183,0.009968562153061095
512,-0.009697226873875073,0.010022731147518492
513,-0.010279319966378236,0.010076897276839409
514,-0.010857203887364858,0.01013104124020956
515,-0.01143054012462015,0.010185144771156973
516,-0.011998989739473581,0.010239190575233299
517,-0.012562212359104943,0.010293162259629679
518,-0.013119865190529267,0.010347044258656799
519,-0.013671602032293631,0.010400821756484652
520,-0.01421707244210306,0.010454480606014034
521,-0.01475592126673475,0.010508007239910303
522,-0.015287788659409593,0.010561388571764061
523,-0.015812310619147188,0.01061461189280154
524,-0.016329120034370287,0.010667664772759664
525,-0.016837848180026663,0.010720534969542436
526,-0.017338126589026143,0.010773210349722884
527,-0.01782958917612154,0.010825678824597569
528,-0.018311874449374044,0.010877928307093495
529,-0.018784627673205934,0.010929946690156515
530,-0.019247502952454004,0.010981721842282934
531,-0.019700165269111863,0.011033241613571365
532,-0.020142292450696375,0.011084493847641982
533,-0.020573576996167284,0.011135466400515076
534,-0.020993727771676657,0.011186147171698064
535,-0.021402471736776604,0.011236524150597324
536,-0.02179955587618479,0.011286585474560072
537,-0.02218474936370972,0.011336319488987775
538,-0.02255784583162293,0.01138571480037099
539,-0.022918665590124926,0.011434760319433057
540,-0.023267057718132783,0.01148344529548888
541,-0.023602902013621085,0.011531759340619696
542,-0.02392611078197264,0.011579692439159354
543,-0.024236630411799548,0.011627234939064836
544,-0.024534442682635008,0.011674377524147996
545,-0.024819565715050035,0.011721111165913957
546,-0.02509205443976606,0.01176742705322037
547,-0.02535200050971312,0.011813316501720472
548,-0.02559953163603322,0.01185877085137243
549,-0.025834810342703282,0.011903781361548191
550,-0.026058032196211653,0.011948339106919592
551,-0.026269423642907852,0.011992434870593314
552,-0.02646923953820643,0.012036059030232369
553,-0.026657760336419936,0.012079201434210504
554,-0.02683528891442126,0.012121851267965797
555,-0.027002147155369416,0.012163996917512779
556,-0.0271586725623333,0.01220562584218767
557,-0.027305215162082633,0.012246724465668463
558,-0.02744213482044726,0.012287278084926339
559,-0.027569798947168697,0.012327270791302433
560,-0.02768858048228344,0.012366685401280539
561,-0.02779885602744933,0.012405503399016415
562,-0.027901004000227547,0.012443704892912112
563,-0.027995402727623228,0.012481268588906944
564,-0.028082428491111103,0.012518171782043251
565,-0.028162453664751577,0.012554390359983965
566,-0.02823584510726687,0.012589898807940135
567,-0.028302962882876745,0.012624670212445172
568,-0.028364159338080397,0.012658676268979298
569,-0.028419778533107787,0.012691887293722514
570,-0.02847015595522709,0.012724272233536163
571,-0.0285156184125588,0.012755798674129635
572,-0.02855648404081687,0.012786432855117645
573,-0.028593062360308258,0.012816139698471776
574,-0.028625654320565616,0.01284488285110743
575,-0.028654552346728604,0.01287262474398137
576,-0.02868004051203958,0.012899326673932395
577,-0.028702394975441484,0.01292494891204309
578,-0.028721884713100304,0.012949450834939941
579,-0.028738772477174615,0.012972791070152935
580,-0.028753315915302016,0.012994927648195799
581,-0.028765768794075317,0.013015818158022831
582,-0.028776382260247216,0.013035419907481928
583,-0.02878540611186628,0.013053690096771436
584,-0.028793090089854895,0.013070586014640196
585,-0.028799685138266792,0.013086065260277112
586,-0.02880544449031415,0.013100085985051751
587,-0.028810624451409625,0.013112607141264778
588,-0.028815484841387268,0.01312358872306069
589,-0.028820289105561253,0.013132991989000645
590,-0.02882530407050457,0.013140779659817033
591,-0.02883079927683968,0.013146916084741195
592,-0.028837045849725365,0.013151367372546841
593,-0.02884431495356679,0.013154101491238971
594,-0.028852875949041817,0.013155088345458704
595,-0.028862994398968708,0.01315429983624964
596,-0.02887493006462072,0.013151709900510414
597,-0.028888934990960874,0.013147294529179123
598,-0.028905251712198904,0.01314103176977843
599,-0.02892411158040599,0.013132901717580003
600,-0.028945733244085947,0.01312288649199374
601,-0.028970321322898535,0.013110970191587537
602,-0.028998065320187325,0.013097138825912034
603,-0.02902913879119541,0.013081380230323085
604,-0.029063698727595927,0.013063683976216574
605,-0.029101885076038628,0.013044041290055356
606,-0.02914382032294903,0.013022444989402089
607,-0.029189609106701486,0.012998889438842805
608,-0.029239337866226664,0.012973370527135292
609,-0.029293074607191633,0.012945885662845562
610,-0.029350868881363595,0.012916433778433021
611,-0.0294127520462234,0.01288501533140732
612,-0.02947873785305588,0.012851632298699508
613,-0.02954882334491038,0.012816288167016703
614,-0.02962298997423972,0.012778987922354422
615,-0.029701204898209543,0.012739738039169082
616,-0.02978342249139107,0.012698546468317726
617,-0.029869586087024474,0.012655422624610918
618,-0.029959629881519748,0.012610377380287323
619,-0.030053480908303135,0.012563423075215782
620,-0.030151060982386638,0.012514573551481833
621,-0.030252288512212094,0.012463844210131763
622,-0.03035708009440502,0.012411252081068695
623,-0.030465351864418164,0.012356815896524126
624,-0.030577020642918312,0.012300556160476827
625,-0.030692004932013697,0.012242495212157279
626,-0.03081022578643733,0.012182657288720627
627,-0.03093160758954258,0.01212106859148421
628,-0.031056078782995544,0.012057757353137586
629,-0.03118357257507476,0.011992753899403213
630,-0.031314027614082196,0.011926090699931126
631,-0.031447388560573025,0.011857802404924414
632,-0.031583606429691144,0.011787925866157971
633,-0.03172263862739888,0.01171650014352196
634,-0.03186444875274627,0.011643566498348194
635,-0.03200900627170142,0.01156916837074288
636,-0.032156286081549273,0.011493351333764069
637,-0.03230626793684563,0.011416163016602468
638,-0.0324589357029656,0.011337652994187968
639,-0.032614276388740274,0.01125787265009798
640,-0.03277227893342706,0.011176875026078727
641,-0.03293293283808743,0.011094714671071261
642,-0.03309622684643902,0.011011447497413611
643,-0.03326214784187681,0.010927130648575412
644,-0.0334306799789439,0.010841822382817447
645,-0.0336018039526851,0.010755581972627873
646,-0.033775496227905766,0.010668469611175537
647,-0.033951728045541335,0.010580546315299953
648,-0.034130464214970554,0.010491873822655484
649,-0.0343116619406416,0.010402514490229333
650,-0.034495269950619856,0.010312531203893065
651,-0.03468122804155954,0.010221987303315095
652,-0.034869467044652824,0.010130946519294979
653,-0.03505990916483938,0.010039472917120576
654,-0.035252468583548205,0.009947630840207245
655,-0.03544705222513489,0.009855484850790623
656,-0.03564356069285339,0.009763099668750365
657,-0.03584188943311917,0.009670540116919537
658,-0.03604193014384617,0.009577871083161257
659,-0.03624357239502378,0.009485157500568305
660,-0.03644670541066118,0.009392464337955155
661,-0.03665121995179155,0.009299856591221302
662,-0.03685701020683663,0.009207399265452429
663,-0.03706397555238404,0.009115157336339112
664,-0.03727202208572006,0.009023195687427928
665,-0.03748106393573411,0.008931579033692724
666,-0.03769102441131787,0.008840371846034952
