X_Value,Bridge (Collected),Bridge (Arith. Mean),Comment
0.000000,-4.122569E-5,-4.218057E-5
0.000605,-4.013779E-5,
0.001211,-3.973574E-5,
0.001816,-4.082627E-5,
0.002422,-4.094977E-5,
0.003027,-4.031122E-5,
0.003633,-4.072641E-5,
0.004238,-4.182219E-5,
0.004844,-4.238716E-5,
0.005449,-4.184321E-5,
0.006055,-4.226103E-5,
0.006660,-4.339359E-5,
0.007266,-4.402163E-5,
0.007871,-4.415565E-5,
0.008477,-4.466543E-5,
0.009082,-4.560880E-5,
0.009687,-4.692531E-5,
0.010293,-4.580588E-5,
0.010898,-4.612122E-5,
0.011504,-4.664940E-5,
0.012109,-4.601873E-5,
0.012715,-4.644180E-5,
0.013320,-4.603976E-5,
0.013926,-4.597143E-5,
0.014531,-4.424236E-5,
0.015137,-4.361695E-5,
0.015742,-4.393229E-5,
0.016348,-4.332002E-5,
0.016953,-4.272351E-5,
0.017559,-4.200088E-5,
0.018164,-4.076846E-5,
0.018770,-4.165139E-5,
0.019375,-4.164876E-5,
0.019980,-4.156467E-5,
0.020586,-4.211650E-5,
0.021191,-4.130189E-5,
0.021797,-4.218745E-5,
0.022402,-4.242920E-5,
0.023008,-4.369316E-5,
0.023613,-4.250804E-5,
0.024219,-4.323067E-5,
0.024824,-4.311768E-5,
0.025430,-4.358805E-5,
0.026035,-4.458660E-5,
0.026641,-4.442105E-5,
0.027246,-4.465229E-5,
0.027852,-4.436587E-5,
0.028457,-4.389024E-5,
0.029062,-4.359330E-5,
0.029668,-4.321491E-5,
0.030273,-4.226628E-5,
0.030879,-4.181693E-5,
0.031484,-4.107590E-5,
0.032090,-4.153839E-5,
0.032695,-4.062656E-5,
0.033301,-4.020086E-5,
0.033906,-3.994334E-5,
0.034512,-3.773338E-5,
0.035117,-3.855588E-5,
0.035723,-3.799091E-5,
0.036328,-3.901573E-5,
0.036934,-3.777543E-5,
0.037539,-3.891325E-5,
0.038145,-3.874770E-5,
0.038750,-3.839558E-5,
0.039355,-3.883967E-5,
0.039961,-4.062393E-5,
0.040566,-4.063181E-5,
0.041172,-4.038480E-5,
0.041777,-4.118627E-5,
0.042383,-4.285227E-5,
0.042988,-4.288906E-5,
0.043594,-4.149635E-5,
0.044199,-4.274454E-5,
0.044805,-4.217168E-5,
0.045410,-4.311768E-5,
0.046016,-4.294162E-5,
0.046621,-4.165401E-5,
0.047227,-4.168029E-5,
0.047832,-4.014042E-5,
0.048438,-4.077897E-5,
0.049043,-4.012465E-5,
0.049648,-4.040057E-5,
0.050254,-4.043210E-5,
0.050859,-3.868989E-5,
0.051465,-3.992494E-5,
0.052070,-4.058714E-5,
0.052676,-3.966479E-5,
0.053281,-3.919442E-5,
0.053887,-3.988553E-5,
0.054492,-3.919968E-5,
0.055098,-4.121518E-5,
0.055703,-4.135970E-5,
0.056309,-4.218745E-5,
0.056914,-4.257899E-5,
0.057520,-4.292322E-5,
0.058125,-4.444996E-5,
0.058730,-4.393491E-5,
0.059336,-4.556413E-5,
0.059941,-4.533289E-5,
0.060547,-4.592151E-5,
0.061152,-4.542749E-5,
0.061758,-4.536179E-5,
0.062363,-4.546690E-5,
0.062969,-4.614749E-5,
0.063574,-4.509902E-5,
0.064180,-4.461551E-5,
0.064785,-4.500704E-5,
0.065391,-4.440266E-5,
0.065996,-4.371155E-5,
0.066602,-4.288118E-5,
0.067207,-4.363535E-5,
0.067812,-4.141489E-5,
0.068418,-4.196934E-5,
0.069023,-4.205606E-5,
0.069629,-4.149372E-5,
0.070234,-4.260789E-5,
0.070840,-4.177226E-5,
0.071445,-4.320440E-5,
0.072051,-4.257373E-5,
0.072656,-4.413988E-5,
0.073262,-4.400849E-5,
0.073867,-4.415565E-5,
0.074473,-4.471011E-5,
0.075078,-4.424762E-5,
0.075684,-4.602924E-5,
0.076289,-4.563508E-5,
0.076895,-4.584005E-5,
0.077500,-4.581902E-5,
0.078105,-4.569026E-5,
0.078711,-4.566136E-5,
